id	text	label
LLM_SEX_003383	সমাজটা কলুষিত হচ্ছে এই তৃতীয় লিঙ্গের কারণে, আমাদের সংস্কৃতি ধ্বংস হয়ে যাচ্ছে।	Sexism
LLM_SEX_003384	ঈশ্বর এদেরকে কেন এমন বানালেন? এটা তো প্রকৃতির নিয়ম বিরোধী।	Sexism
LLM_SEX_003385	মেয়েদের হাতে দেশ দিলে শুধু রান্নাঘরই চলে, রাষ্ট্র চলে না।	Sexism
LLM_SEX_003386	রাজনৈতিক ময়দানে এত চিল্লাচিল্লি না করে ঘরে গিয়ে স্বামীর সেবা করা উচিত।	Sexism
LLM_SEX_003387	নেত্রী সেজে জনসমক্ষে আসার আগে পোশাকের শালীনতা ভুলে গেছে, এ কেমন চরিত্র!	Sexism
LLM_SEX_003388	এইসব রূপবতী নেত্রীরা শুধু পুরুষদের মন ভোলাতে আসে, কাজ করার জন্য নয়।	Sexism
LLM_SEX_003389	নারীদের মাথা গরম হলেই দেশের ক্ষতি হয়, ওরা ঠান্ডা মাথায় সিদ্ধান্ত নিতে পারে না।	Sexism
LLM_SEX_003390	শুধু পুরুষের ছত্রছায়ায় টিকে থাকে, নিজের কোনো মেরুদণ্ড নেই এই নেত্রীর।	Sexism
LLM_SEX_003391	মেয়েদের দিয়ে বড় পদের কাজ করানো মানেই দেশটাকে ধ্বংসের দিকে ঠেলে দেওয়া।	Sexism
LLM_SEX_003392	এই নেত্রীর অতীত ঘাঁটলে কত পুরুষের সাথে তার সম্পর্ক ছিল, সেটা বেরিয়ে আসবে।	Sexism
LLM_SEX_003393	জনগণের দৃষ্টি আকর্ষণ করার জন্য এত সাজুগুজু, নাকি দেশের সমস্যা সমাধানের জন্য?	Sexism
LLM_SEX_003394	নেতা হতে চাওয়ার বদলে একটা ভালো ছেলে দেখে বিয়ে করে সংসার করা উচিত।	Sexism
LLM_SEX_003395	মেয়েদের একে অপরের সাথে বন্ধুত্ব শুধু দেখানোর জন্য, ভেতরে হিংসা আর কুৎসা।	Sexism
LLM_SEX_003396	দুইটা মেয়ে একসাথে হলেই বুঝতে হবে, হয় কারো পেছনে কথা বলবে নয়তো কোনো নাটক বাঁধাবে।	Sexism
LLM_SEX_003397	নারীদের সম্পর্কগুলো টিকিয়ে রাখার একটাই মন্ত্র: অন্যের নামে কুৎসা রটানো।	Sexism
LLM_SEX_003398	এক নারী আরেক নারীর ভালো চাইতে পারে না, এটাই ওদের প্রকৃতির নিয়ম।	Sexism
LLM_SEX_003399	ওদের 'গার্ল গ্যাং' মানেই অন্যের প্রেম ভেঙে নিজের দিকে টানার ফন্দি।	Sexism
LLM_SEX_003400	মেয়েদের যত ভালো বন্ধুত্বই হোক না কেন, একটা ছেলে এলে সব শেষ।	Sexism
LLM_SEX_003401	নারীরা নাকি একে অপরের শক্তি? হাসির কথা! ওরা তো সুযোগ পেলেই একে অপরকে টেনে নামায়।	Sexism
LLM_SEX_003402	ওদের গভীর আলোচনা মানেই কার বয়ফ্রেন্ড কী করলো বা কে কী পোশাক পরলো।	Sexism
LLM_SEX_003403	দুইজন বান্ধবী একসাথে মানেই একজন আরেকজনের গোপন কথা ফাঁস করার সুযোগ খোঁজা।	Sexism
LLM_SEX_003404	নারী হয়ে অন্য নারীর প্রতি সহানুভূতি দেখানোটা এদের সাজানো নাটক ছাড়া আর কিছুই না।	Sexism
LLM_SEX_003405	এই মহিলার কথাগুলো শুধু আবেগের বশবর্তী, যুক্তির ছিটেফোঁটাও নেই।	Sexism
LLM_SEX_003406	সংসার ফেলে বাইরে এসে জ্ঞান দেওয়া ছাড়া আর কি কাজ	Sexism
LLM_SEX_003407	নারীদের ড্রাইভিং মানেই বিপদ, ওরা শুধু দুর্ঘটনা ঘটাতে জানে।	Sexism
LLM_SEX_003408	গাড়ি চালাতে গিয়ে মেয়েরা শুধু ফোন আর সাজগোজ নিয়েই ব্যস্ত থাকে।	Sexism
LLM_SEX_003409	একজন নারী যখন স্টিয়ারিং ধরে, তখন নিশ্চিত কোনো অঘটন ঘটবেই।	Sexism
LLM_SEX_003410	এই ড্রাইভার মহিলা তো নিশ্চিত লাইসেন্স টাকা দিয়ে কিনেছে, যোগ্যতা নেই।	Sexism
LLM_SEX_003411	পাবলিক বাসে নারী কন্ডাক্টর! পুরুষদের সাথে কাজ করার বুদ্ধি এদের নেই।	Sexism
LLM_SEX_003412	মেয়েদের হাতে গাড়ির চাবি মানেই রাস্তার মাঝখানে গাড়ি বন্ধ হওয়া।	Sexism
LLM_SEX_003413	ট্রাফিকে জ্যাম মানেই কোনো নারী চালক নিশ্চয়ই উল্টাপাল্টা গাড়ি চালাচ্ছে।	Sexism
LLM_SEX_003414	রাস্তায় সাবধানে চলবেন, আজকাল মেয়েরা শুধু সেলফি তুলতে তুলতে গাড়ি চালায়।	Sexism
